id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
FGV 25;Autoconhecimento: a Base para Inteligência Emocional e Resiliência (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/autoconhecimento-base-para-inteligencia-emocional-e-resiliencia;Gestão de Pessoas - Liderança;FGV;FGV;5;;;O curso Autoconhecimento: a Base para Inteligência Emocional e Resiliência aborda as principais teorias sobre a inteligência emocional, a resiliência e o autoconhecimento. Além disso, abordaremos algumas ferramentas que poderão possibilitar um aumento do seu autoconhecimento.;;O curso Autoconhecimento: a Base para Inteligência Emocional e Resiliência aborda as principais teorias sobre a inteligência emocional, a resiliência e o autoconhecimento. Além disso, abordaremos algumas ferramentas que poderão possibilitar um aumento do seu autoconhecimento.;;;
FGV 26;Liderança na Era das Competências (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/lideranca-na-era-das-competencias;Gestão de Pessoas - Liderança;FGV;FGV;6;;;O curso Liderança na Era das Competências apresenta a evolução do papel da liderança por meio de uma análise crítica dos principais estudos e teorias que contribuíram para o fenômeno da liderança até as tendências contemporâneas.;;O curso Liderança na Era das Competências apresenta a evolução do papel da liderança por meio de uma análise crítica dos principais estudos e teorias que contribuíram para o fenômeno da liderança até as tendências contemporâneas.;;;
FGV 27;Empregabilidade, Trabalhabilidade e Carreira (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/empregabilidade-trabalhabilidade-e-carreira;Gestão de Pessoas - Liderança;FGV;FGV;13;;;No curso, Empregabilidade, Trabalhabilidade e Carreira apresentamos a relação entre empregabilidade, trabalhabilidade e carreira, além dos conceitos de soft e hard skills. Por fim, serão focalizados os fatores intervenientes em carreira: qualidade de vida, networking e marketing pessoal.;;No curso, Empregabilidade, Trabalhabilidade e Carreira apresentamos a relação entre empregabilidade, trabalhabilidade e carreira, além dos conceitos de soft e hard skills. Por fim, serão focalizados os fatores intervenientes em carreira: qualidade de vida, networking e marketing pessoal.;;;
FGV 28;Cultura Organizacional: Uma Introdução (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/cultura-organizacional-uma-introducao;Gestão de Pessoas - Liderança;FGV;FGV;6;;;No curso Cultura Organizacional: Uma Introdução, apresentaremos o conceito de cultura organizacional, abordando os seus elementos e os seus níveis. Focalizaremos também os modelos de análise da cultura organizacional e os conceitos de cultura fraca e cultura forte, avaliando o impacto da força cultural no desempenho da organização. Descreveremos ainda o culture code e a cultura de inovação.;;No curso Cultura Organizacional: Uma Introdução, apresentaremos o conceito de cultura organizacional, abordando os seus elementos e os seus níveis. Focalizaremos também os modelos de análise da cultura organizacional e os conceitos de cultura fraca e cultura forte, avaliando o impacto da força cultural no desempenho da organização. Descreveremos ainda o culture code e a cultura de inovação.;;;
1421;Gestión de Proyectos Educativos;https://www.escolavirtual.gov.br/curso/1421;Gestão de Políticas Públicas;Enap;Enap - Escola Nacional de Administração Pública;30;;;¡Aprende a planificar, gestionar y evaluar proyectos educativos con método y eficacia! El curso aborda la planificación y gestión de proyectos educativos, el desarrollo y aplicación de proyectos y las metodologías de gestión de proyectos aplicadas a la educación. Ideal para gestores, coordinadores y profesionales de la educación que desean estructurar proyectos educativos más sólidos, sostenibles e impactantes.;Servidores públicos, graduados en cualquier área de actividad, trabajando en el diseño, desarrollo, ejecución y evaluación de soluciones formativas para el desarrollo de competencias. Curso abierto, gratuito y certificado, cualquiera puede inscribirse.;"Módulo 1: Planificación y gestión de proyectos educativos;Módulo 2: Desarrollo y aplicación de proyectos;Módulo 3: Metodologías de gestión de proyectos aplicadas a la educación.";;;
1494;Os Desafios no Provimento de Benefícios e Serviços na Assistência Social;https://www.escolavirtual.gov.br/curso/1494;Gestão de Políticas Públicas;Enap;Secretaria de Desenvolvimento Social do Distrito Federal;40;;;Compreenda os desafios do provimento de benefícios e serviços na assistência social e fortaleça a atuação do SUAS! O curso aborda a assistência social como garantia de direitos, o trabalho de provimento dos serviços socioassistenciais e as agendas estratégicas do SUAS no combate à pobreza e às vulnerabilidades. Destinado a gestores, técnicos e profissionais que atuam na implementação das políticas de assistência social no âmbito do SUAS.;Trabalhadores, gestores e conselheiros que atuam na política de assistência social. Curso aberto, gratuito e com certificado.;Módulo 1 - A assistência social e a garantia de direitos socioassistenciais por meio do SUASMódulo 2 - O provimento dos serviços socioassistenciais: que trabalho é esse?Módulo 3 - O SUAS e as agendas estratégicas: o fortalecimento do combate à pobreza, aos riscos e às vulnerabilidades sociais.;;;
1450;Project Management in Education;https://www.escolavirtual.gov.br/curso/1450;Gestão de Políticas Públicas;Enap;Enap - Escola Nacional de Administração Pública;30;;;Develop skills to plan, manage and evaluate educational projects effectively! This course covers planning and management of educational projects, project development and implementation, and project management methodologies applied to education. Ideal for education managers, coordinators and professionals who want to structure more robust, sustainable and impactful educational projects, using proven methodologies to improve outcomes and maximize resources.;Public servants from any field of study who are involved in the planning, development, implementation, and evaluation of training solutions for competency development. Open course, free of charge, certificate included. Anyone can register.;"Module 1: Planning and management of educational projects;Module 2: Project development and implementation;Module 3: Project management methodologies applied to education.";;;
1505;Resiliência Territorial: Princípios e Práticas de Planejamento;https://www.escolavirtual.gov.br/curso/1505;Gestão de Políticas Públicas;Enap;Ministério da Integração e Desenvolvimento Regional;30;;;Construa territórios mais resilientes com planejamento estratégico e governança sólida! O curso aborda os fundamentos sobre territórios, a importância de uma atuação territorial consistente e os princípios de resiliência, governança e contratualização territorial. Destinado a gestores, planejadores e técnicos que atuam com desenvolvimento territorial e desejam incorporar a dimensão da resiliência nos planos e políticas de seus municípios e regiões.;Gestores públicos municipais e estaduais, além de técnicos e lideranças regionais que atuam em temas relacionados aos instrumentos de gestão territorial. Curso aberto, gratuito e com certificado.;Módulo 1 - Entendendo TerritóriosMódulo 2 - A Importância de uma Atuação TerritorialMódulo 3 - Resiliência, Governança e Contratualização Territorial;;;
1280;Políticas Públicas para a Infraestrutura;https://www.escolavirtual.gov.br/curso/1280;Gestão de Políticas Públicas;Enap;Secretaria de Competitividade e Política Regulatória (SCPR/MDIC);20;;;Compreenda as políticas públicas de infraestrutura e seu papel no desenvolvimento do Brasil! O curso aborda a introdução à infraestrutura, as políticas de desenvolvimento, a estruturação de projetos de infraestrutura e a relação entre infraestrutura e sustentabilidade. Destinado a gestores, técnicos e formuladores de políticas que atuam com planejamento e implementação de projetos de infraestrutura pública em diferentes setores.;Servidores públicos de qualquer nível que trabalhem com políticas públicas, delegação de serviços ou projetos de infraestrutura. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Introdução à Infraestrutura;Módulo 2: Políticas de Desenvolvimento da Infraestrutura;Módulo 3: Estruturação de Projetos de Infraestrutura;Módulo 4: Infraestrutura e Sustentabilidade.";;;
1155;Administração de Abrigos Temporários;https://www.escolavirtual.gov.br/curso/1155;Gestão Pública;Enap;Ministério da Integração e Desenvolvimento Regional;40;60;Curso Aberto;Este curso visa qualificar equipes para oferecer atendimento digno a famílias atingidas por catástrofes. Aborda a importância dos abrigos temporários e ensina procedimentos adequados para apoiar pessoas desabrigadas, contribuindo para seu aprimoramento na gestão desses espaços essenciais. Aprenda sobre a administração de abrigos e melhore sua atuação em situações de emergência.;Agentes de proteção e defesa civil e interessados na temática. Servidores públicos de qualquer esfera e Poder, bem como cidadãos em geral, estão autorizados a realizar o curso.;"Módulo 1: Introdução à Administração de Abrigos Temporários;Módulo 2: Planejamento e Organização dos Abrigos;Módulo 3: Infraestrutura do Abrigo e os Indicadores Mínimos;Módulo 4: Recursos humanos, rotina e desmobilização do abrigo.";25/06/2024;;
547;Agile in the context of the Public Sector;https://www.escolavirtual.gov.br/curso/547;Gestão Pública;Enap;Ministério da Fazenda;15;30;Curso Aberto;The course intends to show the Agile mentality in project management and the execution of public actions through the presentation of the movement, as well as its challenges and possibilities, in addition to addressing the importance of adopting Agile in the digital transformation in the context of public service.;Public agents occupying management positions. Open course, anyone can apply.;Module 1: Initial considerations about the Agile movementModule 2: Challenges and possibilities of the Agile movementModule 3: Final considerations of the Agile movement;27/08/2021;;
AP17;An Introduction to Policymaking;https://apolitical.co/microcourses/en/an-introduction-to-policymaking/;Gestão Pública;Apolitical;Equipe Apolitical;3h;Autoinstrucional;Curso aberto;Policymaking is a key function of government. And the effectiveness of this process often determines the real-world outcomes of policies.However, the policymaking process is complex and requires the agreement and participation of many actors.This free course will guide you through each stage of the policymaking process, from agenda setting to evaluation. You’ll also learn how to engage relevant stakeholders and communicate your policies effectively.;Servidores públicos, gestores e equipes;Policymaking is a key function of government. And the effectiveness of this process often determines the real-world outcomes of policies.However, the policymaking process is complex and requires the agreement and participation of many actors.This free course will guide you through each stage of the policymaking process, from agenda setting to evaluation. You’ll also learn how to engage relevant stakeholders and communicate your policies effectively.;Não informado;;
